Ano;mês;Detalhe 1;Detalhe 2;Chave;chave 2;Chamadas recebidas;Chamadas atendidas;% Abandonos;% Conversão Agendamentos;Agendamento Identificado;Oferta de Consultas;Oferta de Consultas 1.ª Vez;Consultas Agendadas;Encaixes (Consultas);Faltas;Consultas Atendidas;Consultas 1.ª Vez Atendidas;Planos Terapeuticos Cirurgicos;Planos Terapeuticos Clinicos;Planos Terapeuticos Total;Exame Solicitado 1;Exame Solicitado 2;Oferta de Exames;Exames Agendados;Faltas (Exames);Exames Realizados;Cirurgias Realizadas;Cirurgias Realizadas (Horas);Capacidade total Centro Cirurgico; Oferta dos CCs (Horas);Cirurgias Canceladas;Ocupação Centro Cirurgico;Leitos Operacionais;Leitos Operacionais x (Mês);Internações (Total);Internações Eletivas;Internações Emergência;Pacientes Dia;Rampas; SLA Emergencia; Contador Emergencia; Qtde AltasMéd ; AltasMéd até 12h ;Soma de Assert. AltaMéd (2); Previsão AltaMéd (2);Solicitações QT Internados;Internações QT;Oferta QT;Realizado QT;Ciclos RXT Programados;Ciclos RXT Iniciados;Oferta RT;NPS;Soma de Atend;Soma de Tempo 30;Soma de Tempo 60;Exame Solicitado Acumulado;Exames Realizados Acumulado;Plano Terapeutico QT Acumulado;Internação QT acumulado;Planos Terapeuticos Cirurgicos Acumulado;Cirurgias Realizadas Acumulado;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Cirurgia Abdominal;202043891Centro Cirúrgico-Pires da MotaCirurgia Abdominal;Centro Cirúrgico-Pires da MotaCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Cirurgia de Cabeça e Pescoço;202043891Centro Cirúrgico-Pires da MotaCirurgia de Cabeça e Pescoço;Centro Cirúrgico-Pires da MotaCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Cirurgia plástica e reparadora;202043891Centro Cirúrgico-Pires da MotaCirurgia plástica e reparadora;Centro Cirúrgico-Pires da MotaCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;4;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Cirurgia Torácica;202043891Centro Cirúrgico-Pires da MotaCirurgia Torácica;Centro Cirúrgico-Pires da MotaCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Cirurgia Vascular;202043891Centro Cirúrgico-Pires da MotaCirurgia Vascular;Centro Cirúrgico-Pires da MotaCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;36;42:51:07;527:00:00;68:00:00;3;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Dermatologia;202043891Centro Cirúrgico-Pires da MotaDermatologia;Centro Cirúrgico-Pires da MotaDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Ginecologia Oncológica;202043891Centro Cirúrgico-Pires da MotaGinecologia Oncológica;Centro Cirúrgico-Pires da MotaGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;19;32:10:47;527:00:00;110:30:00;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Mastologia;202043891Centro Cirúrgico-Pires da MotaMastologia;Centro Cirúrgico-Pires da MotaMastologia;;;;;;;;;;;;;;;;;;;;;;7;19:26:28;527:00:00;68:00:00;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Neurocirurgia;202043891Centro Cirúrgico-Pires da MotaNeurocirurgia;Centro Cirúrgico-Pires da MotaNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Oftamologia;202043891Centro Cirúrgico-Pires da MotaOftamologia;Centro Cirúrgico-Pires da MotaOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Oncologia Clínica;202043891Centro Cirúrgico-Pires da MotaOncologia Clínica;Centro Cirúrgico-Pires da MotaOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Oncologia Cutânea;202043891Centro Cirúrgico-Pires da MotaOncologia Cutânea;Centro Cirúrgico-Pires da MotaOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;77;182:24:00;527:00:00;272:00:00;11;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Ortopedia;202043891Centro Cirúrgico-Pires da MotaOrtopedia;Centro Cirúrgico-Pires da MotaOrtopedia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Otorrinologia;202043891Centro Cirúrgico-Pires da MotaOtorrinologia;Centro Cirúrgico-Pires da MotaOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Tumores Colorretais;202043891Centro Cirúrgico-Pires da MotaTumores Colorretais;Centro Cirúrgico-Pires da MotaTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;0;00:00:00;527:00:00;34:00:00;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Centro Cirúrgico-Pires da Mota;Urologia;202043891Centro Cirúrgico-Pires da MotaUrologia;Centro Cirúrgico-Pires da MotaUrologia;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Geral (NPS);NPS;202043891Geral (NPS)NPS;Geral (NPS)NPS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90,1%;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Cirurgia Abdominal;202043891Hemodinâmica-A.PrudenteCirurgia Abdominal;Hemodinâmica-A.PrudenteCirurgia Abdominal;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Cirurgia de Cabeça e Pescoço;202043891Hemodinâmica-A.PrudenteCirurgia de Cabeça e Pescoço;Hemodinâmica-A.PrudenteCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Cirurgia plástica e reparadora;202043891Hemodinâmica-A.PrudenteCirurgia plástica e reparadora;Hemodinâmica-A.PrudenteCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;0;0;0;0;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Cirurgia Torácica;202043891Hemodinâmica-A.PrudenteCirurgia Torácica;Hemodinâmica-A.PrudenteCirurgia Torácica;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Cirurgia Vascular;202043891Hemodinâmica-A.PrudenteCirurgia Vascular;Hemodinâmica-A.PrudenteCirurgia Vascular;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Dermatologia;202043891Hemodinâmica-A.PrudenteDermatologia;Hemodinâmica-A.PrudenteDermatologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Ginecologia Oncológica;202043891Hemodinâmica-A.PrudenteGinecologia Oncológica;Hemodinâmica-A.PrudenteGinecologia Oncológica;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Mastologia;202043891Hemodinâmica-A.PrudenteMastologia;Hemodinâmica-A.PrudenteMastologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Neurocirurgia;202043891Hemodinâmica-A.PrudenteNeurocirurgia;Hemodinâmica-A.PrudenteNeurocirurgia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Oftamologia;202043891Hemodinâmica-A.PrudenteOftamologia;Hemodinâmica-A.PrudenteOftamologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Oncologia Clínica;202043891Hemodinâmica-A.PrudenteOncologia Clínica;Hemodinâmica-A.PrudenteOncologia Clínica;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Oncologia Cutânea;202043891Hemodinâmica-A.PrudenteOncologia Cutânea;Hemodinâmica-A.PrudenteOncologia Cutânea;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Ortopedia;202043891Hemodinâmica-A.PrudenteOrtopedia;Hemodinâmica-A.PrudenteOrtopedia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Otorrinologia;202043891Hemodinâmica-A.PrudenteOtorrinologia;Hemodinâmica-A.PrudenteOtorrinologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Tumores Colorretais;202043891Hemodinâmica-A.PrudenteTumores Colorretais;Hemodinâmica-A.PrudenteTumores Colorretais;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Hemodinâmica-A.Prudente;Urologia;202043891Hemodinâmica-A.PrudenteUrologia;Hemodinâmica-A.PrudenteUrologia;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Cirurgia Abdominal;202043891ItaimCirurgia Abdominal;ItaimCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Cirurgia de Cabeça e Pescoço;202043891ItaimCirurgia de Cabeça e Pescoço;ItaimCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Cirurgia plástica e reparadora;202043891ItaimCirurgia plástica e reparadora;ItaimCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Cirurgia Torácica;202043891ItaimCirurgia Torácica;ItaimCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Cirurgia Vascular;202043891ItaimCirurgia Vascular;ItaimCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Dermatologia;202043891ItaimDermatologia;ItaimDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Dermatoscopia;202043891ItaimDermatoscopia;ItaimDermatoscopia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Gastroenterologia;202043891ItaimGastroenterologia;ItaimGastroenterologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Ginecologia Geral;202043891ItaimGinecologia Geral;ItaimGinecologia Geral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Ginecologia Oncológica;202043891ItaimGinecologia Oncológica;ItaimGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Mastologia;202043891ItaimMastologia;ItaimMastologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Neurocirurgia;202043891ItaimNeurocirurgia;ItaimNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Oftamologia;202043891ItaimOftamologia;ItaimOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Oncologia Clínica;202043891ItaimOncologia Clínica;ItaimOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Oncologia Cutânea;202043891ItaimOncologia Cutânea;ItaimOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Ortopedia;202043891ItaimOrtopedia;ItaimOrtopedia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Otorrinologia;202043891ItaimOtorrinologia;ItaimOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Pneumologia / Tisiologia;202043891ItaimPneumologia / Tisiologia;ItaimPneumologia / Tisiologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Tumores Colorretais;202043891ItaimTumores Colorretais;ItaimTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Itaim;Urologia;202043891ItaimUrologia;ItaimUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Broncoscopia;202043891Pires da MotaBroncoscopia;Pires da MotaBroncoscopia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Cirurgia Abdominal;202043891Pires da MotaCirurgia Abdominal;Pires da MotaCirurgia Abdominal;;;;;;;;;;;;;1;0;1;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Cirurgia de Cabeça e Pescoço;202043891Pires da MotaCirurgia de Cabeça e Pescoço;Pires da MotaCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Cirurgia plástica e reparadora;202043891Pires da MotaCirurgia plástica e reparadora;Pires da MotaCirurgia plástica e reparadora;;;;;;444;39;345;51;77;268;2;45;0;45;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;190;27;6;0;0;;;;;;
2020;mar-20;Pires da Mota;Cirurgia Torácica;202043891Pires da MotaCirurgia Torácica;Pires da MotaCirurgia Torácica;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Cirurgia Vascular;202043891Pires da MotaCirurgia Vascular;Pires da MotaCirurgia Vascular;;;;;;394;34;303;11;75;228;4;31;0;31;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;188;4;0;0;0;;;;;;
2020;mar-20;Pires da Mota;Coleda;202043891Pires da MotaColeda;Pires da MotaColeda;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Colonoscopia;202043891Pires da MotaColonoscopia;Pires da MotaColonoscopia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Densitometria;202043891Pires da MotaDensitometria;Pires da MotaDensitometria;;;;;;;;;;;;;;;;;;775;274;47;227;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;771;;;;;;
2020;mar-20;Pires da Mota;Dermatologia;202043891Pires da MotaDermatologia;Pires da MotaDermatologia;;;;;;1021;209;815;54;225;583;48;147;0;147;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;553;67;3;0;0;;;;;;
2020;mar-20;Pires da Mota;Dermatoscopia;202043891Pires da MotaDermatoscopia;Pires da MotaDermatoscopia;;;;;;;;;;;;;;;;;;417;309;136;173;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;689;;;;;;
2020;mar-20;Pires da Mota;Ecocardiograma;202043891Pires da MotaEcocardiograma;Pires da MotaEcocardiograma;;;;;;;;;;;;;;;;;;139;85;7;78;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;277;;;;;;
2020;mar-20;Pires da Mota;Endoscopia Alta;202043891Pires da MotaEndoscopia Alta;Pires da MotaEndoscopia Alta;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Gastroenterologia;202043891Pires da MotaGastroenterologia;Pires da MotaGastroenterologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota; Central de Rel. (Geral);202043891Pires da Mota Central de Rel. (Geral);Pires da Mota Central de Rel. (Geral);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Ginecologia Geral;202043891Pires da MotaGinecologia Geral;Pires da MotaGinecologia Geral;;;;;;1031;234;906;2;206;699;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;652;21;1;0;0;;;;;;
2020;mar-20;Pires da Mota;Ginecologia Oncológica;202043891Pires da MotaGinecologia Oncológica;Pires da MotaGinecologia Oncológica;;;;;;1539;473;931;186;176;748;82;25;0;25;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;516;68;11;0;0;;;;;;
2020;mar-20;Pires da Mota;Mamografia;202043891Pires da MotaMamografia;Pires da MotaMamografia;;;;;;;;;;;;;;;;;;717;493;66;427;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1511;;;;;;
2020;mar-20;Pires da Mota;Mamografia Conciliada;202043891Pires da MotaMamografia Conciliada;Pires da MotaMamografia Conciliada;;;;;;;;;;;;;;;;;;488;344;82;262;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;991;;;;;;
2020;mar-20;Pires da Mota;Mamografia Específicas;202043891Pires da MotaMamografia Específicas;Pires da MotaMamografia Específicas;;;;;;;;;;;;;;;;;;209;70;18;52;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;142;;;;;;
2020;mar-20;Pires da Mota;Mastologia;202043891Pires da MotaMastologia;Pires da MotaMastologia;;;;;;2699;593;2113;213;453;1649;147;9;0;9;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1383;230;61;0;0;;;;;;
2020;mar-20;Pires da Mota;Medicina Nuclear;202043891Pires da MotaMedicina Nuclear;Pires da MotaMedicina Nuclear;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Neurocirurgia;202043891Pires da MotaNeurocirurgia;Pires da MotaNeurocirurgia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;NPS;202043891Pires da MotaNPS;Pires da MotaNPS;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;90,8%;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Oftamologia;202043891Pires da MotaOftamologia;Pires da MotaOftamologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Oncologia Clínica;202043891Pires da MotaOncologia Clínica;Pires da MotaOncologia Clínica;;;;;;2713;259;2076;157;295;1736;23;1;0;1;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1225;184;19;0;0;;;;;;
2020;mar-20;Pires da Mota;Oncologia Cutânea;202043891Pires da MotaOncologia Cutânea;Pires da MotaOncologia Cutânea;;;;;;1612;365;852;76;133;713;94;343;0;343;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;385;73;13;0;0;;;;;;
2020;mar-20;Pires da Mota;Ortopedia;202043891Pires da MotaOrtopedia;Pires da MotaOrtopedia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Otorrinologia;202043891Pires da MotaOtorrinologia;Pires da MotaOtorrinologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;PET;202043891Pires da MotaPET;Pires da MotaPET;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Pneumologia / Tisiologia;202043891Pires da MotaPneumologia / Tisiologia;Pires da MotaPneumologia / Tisiologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Raio Especializado;202043891Pires da MotaRaio Especializado;Pires da MotaRaio Especializado;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Raio X;202043891Pires da MotaRaio X;Pires da MotaRaio X;;;;;;;;;;;;;;;;;;22;22;5;17;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;415;;;;;;
2020;mar-20;Pires da Mota;Ressonância;202043891Pires da MotaRessonância;Pires da MotaRessonância;;;;;;;;;;;;;;;;;;933;821;121;700;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;2576;;;;;;
2020;mar-20;Pires da Mota;Tomo com Anestesia;202043891Pires da MotaTomo com Anestesia;Pires da MotaTomo com Anestesia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Tomografia;202043891Pires da MotaTomografia;Pires da MotaTomografia;;;;;;;;;;;;;;;;;;1311;641;93;548;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;2119;;;;;;
2020;mar-20;Pires da Mota;Tomografia / Biópsia;202043891Pires da MotaTomografia / Biópsia;Pires da MotaTomografia / Biópsia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Tumores Colorretais;202043891Pires da MotaTumores Colorretais;Pires da MotaTumores Colorretais;;;;;;;;;;;;;8;0;8;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;UI;202043891Pires da MotaUI;Pires da MotaUI;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;155;155;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;Ultrassom;202043891Pires da MotaUltrassom;Pires da MotaUltrassom;;;;;;;;;;;;;;;;;;1742;1533;325;1208;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;4337;;;;;;
2020;mar-20;Pires da Mota;Ultrassom / Biópsia;202043891Pires da MotaUltrassom / Biópsia;Pires da MotaUltrassom / Biópsia;;;;;;;;;;;;;;;;;;429;155;21;134;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;416;;;;;;
2020;mar-20;Pires da Mota;Urologia;202043891Pires da MotaUrologia;Pires da MotaUrologia;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Pires da Mota;UTI;202043891Pires da MotaUTI;Pires da MotaUTI;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Radioterapia CC;Cirurgia Abdominal;202043891Radioterapia CCCirurgia Abdominal;Radioterapia CCCirurgia Abdominal;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
2020;mar-20;Radioterapia CC;Cirurgia de Cabeça e Pescoço;202043891Radioterapia CCCirurgia de Cabeça e Pescoço;Radioterapia CCCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
